Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","3932.0082","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0533","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","3702.5565","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0514","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","3629.455","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0563","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","3833.981","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0563","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","3833.981","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0473","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","3319.1321","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0008","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","35.2713","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0008","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","37.1808","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0008","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","36.6275","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0008","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","37.5446","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0.0008","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","38.9125","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0041","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","173.6988","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0038","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","175.7643","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0039","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","177.1893","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0039","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","155.3271","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0036","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","140.1442","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0029","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","141.4614","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0029","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","144.0328","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","148.0009","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","124.2808","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0031","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","123.4643","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0033","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","155.2429","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0033","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","163.1042","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.0033","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","157.2897","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0032","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","145.7554","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.0032","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","145.1882","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.0033","E","Estimated value",""
"GT","Emissions Totals","558","Nicaragua","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","123.2533","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2000","2000","3050","FAO TIER 1","kilotonnes","2.5079","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0.0067","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","109.8158","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.0065","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","104.9819","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","1.2858","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","1.0176","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0.0001","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","2.8381","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","11.6678","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","6.6942","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","8.3772","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0.0006","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","33.0668","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0.0005","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","31.2269","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","36.1148","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.0005","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","42.0326","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.0011","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","76.0773","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.0011","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","77.2586","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.0012","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","70.826","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.0013","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","70.8079","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.001","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","58.5415","E","Estimated value",""
"GT","Emissions Totals","562","Niger","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.0009","E","Estimated value",""
