,Domain,Area Code (M49),Area,Element,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description
4131,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4132,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4133,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4134,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4135,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4136,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4137,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4138,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4139,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4140,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0,E,Estimated value
4141,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,4.249,E,Estimated value
4142,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0018,E,Estimated value
4143,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,59.6565,E,Estimated value
4144,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0028,E,Estimated value
4145,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,93.9344,E,Estimated value
4146,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4147,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,88.2008,E,Estimated value
4148,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0028,E,Estimated value
4149,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,132.1825,E,Estimated value
4150,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.0038,E,Estimated value
4151,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,187.3969,E,Estimated value
4152,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0036,E,Estimated value
4153,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,159.9289,E,Estimated value
4154,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.0036,E,Estimated value
4155,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,159.9289,E,Estimated value
4156,Emissions Totals,417,Kyrgyzstan,Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.0037,E,Estimated value
4157,Emissions Totals,417,Kyrgyzstan,Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,153.9118,E,Estimated value
4158,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0003,E,Estimated value
4159,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,7.6512,E,Estimated value
4160,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0003,E,Estimated value
4161,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,7.5642,E,Estimated value
4162,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0002,E,Estimated value
4163,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,6.8895,E,Estimated value
4164,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0002,E,Estimated value
4165,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,6.7166,E,Estimated value
4166,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0004,E,Estimated value
4167,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,11.0858,E,Estimated value
4168,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0003,E,Estimated value
4169,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,10.084,E,Estimated value
4170,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0003,E,Estimated value
4171,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,11.2095,E,Estimated value
4172,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0019,E,Estimated value
4173,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,41.7954,E,Estimated value
4174,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0021,E,Estimated value
4175,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,48.4328,E,Estimated value
4176,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0021,E,Estimated value
4177,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,54.2311,E,Estimated value
4178,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0015,E,Estimated value
4179,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,41.5638,E,Estimated value
4180,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0018,E,Estimated value
4181,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,61.3873,E,Estimated value
4182,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0015,E,Estimated value
4183,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,68.4498,E,Estimated value
4184,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0015,E,Estimated value
4185,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,84.467,E,Estimated value
4186,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0015,E,Estimated value
4187,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,86.1274,E,Estimated value
4188,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.002,E,Estimated value
4189,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,174.0922,E,Estimated value
4190,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4191,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,305.3947,E,Estimated value
4192,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4193,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,370.7804,E,Estimated value
4194,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4195,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,349.406,E,Estimated value
4196,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.0027,E,Estimated value
4197,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,472.7492,E,Estimated value
4198,Emissions Totals,418,Lao People's Democratic Republic,Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.0028,E,Estimated value
4199,Emissions Totals,418,Lao People's Democratic Republic,Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,467.998,E,Estimated value
4200,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.004,E,Estimated value
4201,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,362.6635,E,Estimated value
4202,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0038,E,Estimated value
4203,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,329.9164,E,Estimated value
4204,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0036,E,Estimated value
4205,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,338.095,E,Estimated value
4206,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0033,E,Estimated value
4207,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,301.0334,E,Estimated value
4208,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.0031,E,Estimated value
4209,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,304.3835,E,Estimated value
4210,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0034,E,Estimated value
4211,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,300.3786,E,Estimated value
4212,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0034,E,Estimated value
4213,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,309.9981,E,Estimated value
4214,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0033,E,Estimated value
4215,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,271.1283,E,Estimated value
4216,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0032,E,Estimated value
4217,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,235.2134,E,Estimated value
4218,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0027,E,Estimated value
4219,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,205.107,E,Estimated value
4220,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0028,E,Estimated value
4221,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,214.4502,E,Estimated value
4222,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0027,E,Estimated value
4223,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,198.4311,E,Estimated value
4224,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0023,E,Estimated value
4225,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,187.1631,E,Estimated value
4226,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0027,E,Estimated value
4227,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,193.6402,E,Estimated value
4228,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0025,E,Estimated value
4229,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,182.9701,E,Estimated value
4230,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.0024,E,Estimated value
4231,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,164.451,E,Estimated value
4232,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0025,E,Estimated value
4233,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,163.6086,E,Estimated value
4234,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.0026,E,Estimated value
4235,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,156.6693,E,Estimated value
4236,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0026,E,Estimated value
4237,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,157.8463,E,Estimated value
4238,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,0.0026,E,Estimated value
4239,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2019,2019,3050,FAO TIER 1,kilotonnes,157.8463,E,Estimated value
4240,Emissions Totals,428,Latvia,Emissions (N2O),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,0.0026,E,Estimated value
4241,Emissions Totals,428,Latvia,Emissions (CO2),Food Processing,2020,2020,3050,FAO TIER 1,kilotonnes,133.5988,E,Estimated value
4242,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,0.0021,E,Estimated value
4243,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2000,2000,3050,FAO TIER 1,kilotonnes,233.2272,E,Estimated value
4244,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,0.0022,E,Estimated value
4245,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2001,2001,3050,FAO TIER 1,kilotonnes,255.7203,E,Estimated value
4246,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,0.0021,E,Estimated value
4247,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2002,2002,3050,FAO TIER 1,kilotonnes,250.7569,E,Estimated value
4248,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,0.0022,E,Estimated value
4249,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2003,2003,3050,FAO TIER 1,kilotonnes,293.2318,E,Estimated value
4250,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,0.002,E,Estimated value
4251,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2004,2004,3050,FAO TIER 1,kilotonnes,248.2297,E,Estimated value
4252,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,0.0019,E,Estimated value
4253,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2005,2005,3050,FAO TIER 1,kilotonnes,243.2904,E,Estimated value
4254,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,0.0016,E,Estimated value
4255,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2006,2006,3050,FAO TIER 1,kilotonnes,204.8676,E,Estimated value
4256,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,0.0023,E,Estimated value
4257,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2007,2007,3050,FAO TIER 1,kilotonnes,344.35,E,Estimated value
4258,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,0.0028,E,Estimated value
4259,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2008,2008,3050,FAO TIER 1,kilotonnes,495.1943,E,Estimated value
4260,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,0.0032,E,Estimated value
4261,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2009,2009,3050,FAO TIER 1,kilotonnes,579.3909,E,Estimated value
4262,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4263,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2010,2010,3050,FAO TIER 1,kilotonnes,450.4592,E,Estimated value
4264,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,0.0029,E,Estimated value
4265,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2011,2011,3050,FAO TIER 1,kilotonnes,462.9534,E,Estimated value
4266,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,0.0033,E,Estimated value
4267,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2012,2012,3050,FAO TIER 1,kilotonnes,565.0235,E,Estimated value
4268,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,0.0034,E,Estimated value
4269,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2013,2013,3050,FAO TIER 1,kilotonnes,613.8379,E,Estimated value
4270,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,0.0039,E,Estimated value
4271,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2014,2014,3050,FAO TIER 1,kilotonnes,612.5259,E,Estimated value
4272,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,0.0032,E,Estimated value
4273,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2015,2015,3050,FAO TIER 1,kilotonnes,642.4393,E,Estimated value
4274,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,0.0034,E,Estimated value
4275,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2016,2016,3050,FAO TIER 1,kilotonnes,644.1881,E,Estimated value
4276,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,0.003,E,Estimated value
4277,Emissions Totals,422,Lebanon,Emissions (CO2),Food Processing,2017,2017,3050,FAO TIER 1,kilotonnes,543.3105,E,Estimated value
4278,Emissions Totals,422,Lebanon,Emissions (N2O),Food Processing,2018,2018,3050,FAO TIER 1,kilotonnes,0.0032,E,Estimated value
